Date/Time,Electricity:Facility [kW](Hourly),Fans:Electricity [kW](Hourly),Cooling:Electricity [kW](Hourly),Heating:Electricity [kW](Hourly),InteriorLights:Electricity [kW](Hourly),InteriorEquipment:Electricity [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Gas [kW](Hourly),InteriorEquipment:Gas [kW](Hourly),Water Heater:WaterSystems:Gas [kW](Hourly)
 01/02  15:00:00,239.495171177,30.0707997325,13.7726188577,9.85999880232,37.1018798503,116.476155989,107.678800865,97.7530328055,9.90576805939,0.02
 01/02  16:00:00,238.04490462,29.8442940472,13.9928595302,9.30656877613,37.1018798503,116.476155989,120.799097039,102.259221835,9.90576805939,8.63410714486
 01/02  17:00:00,243.959234164,29.7111835478,13.680029171,9.57610324918,37.1018798503,116.476155989,119.192425435,109.266657376,9.90576805939,0.02
 01/02  18:00:00,250.109653708,29.6904759296,13.4592525957,10.2043634253,37.1018798503,116.476155989,131.738746252,113.213622543,9.90576805939,8.61935565
 01/02  19:00:00,159.509294352,27.8463188772,14.6122985489,0.100924901649,24.7345865669,47.5788473902,87.9235014264,82.9506173967,4.9528840297,0.02
 01/02  20:00:00,161.096284041,28.2865291155,15.8751047202,0.44010027852,24.7345865669,47.5788473902,92.6834518757,87.710567846,4.9528840297,0.02
 01/02  21:00:00,134.339967451,27.1126351469,11.4688514002,0.379576515678,12.3672932834,38.6892022431,105.856517276,102.864786858,2.97173041782,0.02
 01/02  22:00:00,109.963221121,21.7781501651,10.2175743447,0.596849367362,12.3672932834,27.0668015668,90.8023578728,87.810627455,2.97173041782,0.02
 01/02  23:00:00,95.5872374834,19.9826677969,14.470364849,6.2155509773,4.12243109448,15.9888894789,79.9820062787,76.9902758609,2.97173041782,0.02
 01/02  24:00:00,105.621587007,23.9878617101,14.8474373112,6.78057495178,4.12243109448,15.9888894789,102.152303697,99.1605732794,2.97173041782,0.02
 01/03  01:00:00,98.2948264788,19.9826677969,13.9863340315,10.3390879866,4.12243109448,15.9888894789,83.181448296,80.1897178782,2.97173041782,0.02
 01/03  02:00:00,106.676932323,23.9878617101,15.4114179397,9.41354620927,4.12243109448,15.9888894789,104.975518279,101.983787861,2.97173041782,0.02
 01/03  03:00:00,100.268024562,19.9826677969,14.9657443013,12.7893509588,4.12243109448,15.9888894789,85.0178459735,82.0261155557,2.97173041782,0.02
 01/03  04:00:00,107.709232044,23.9878617101,15.8801001797,11.2314935784,4.12243109448,15.9888894789,106.932246327,103.940515909,2.97173041782,0.02
 01/03  05:00:00,136.912140659,28.8734760998,19.1605660245,11.3933044314,12.3672932834,24.9413748627,120.932817085,115.959933055,4.9528840297,0.02
 01/03  06:00:00,165.477797744,28.4492223919,23.1159941257,36.6743676672,12.3672932834,24.9413748627,191.072252905,186.099368876,4.9528840297,0.02
 01/03  07:00:00,213.56467334,29.3681670903,17.1777218368,35.5118065311,24.7345865669,70.7195625826,159.714983807,149.789215748,9.90576805939,0.02
 01/03  08:00:00,223.076581409,29.4301126721,18.801307549,25.2691281958,37.1018798503,92.3937384068,137.254926893,127.329158834,9.90576805939,0.02
 01/03  09:00:00,221.390616208,29.4486951812,20.0106525768,22.1252644709,37.1018798503,104.434947198,140.210417196,121.677538879,9.90576805939,8.62711025738
